====================================================================================================
📊 全市場量子掃描明日盲測大盤觀測總表 (20260615 盤後計算適用)
====================================================================================================
股號          | 名稱          | 收盤       | 今日訊號       |      累積收益 |    次數 |       勝率 | 今日最佳特徵數值理由
----------------------------------------------------------------------------------------------------
00400A.TW    | 主動國泰動能高息   | 14.63      | 🚀 買進           |       +7.66% |      6 |    61.54% | [P:0.51] RSI:49.79|MACD:0.29|KD_Diff:1.69|BIAS_20:2.42
00935.TW     | 野村臺灣新科技50  | 60.85      | 🟢 持股           |      +94.35% |     23 |    48.39% | [P:0.54] RSI:51.86|D_Value:47.10|BB_Upper:7.89|MA_Bull:0.00
00936.TW     | 台新永續高息中小   | 20.50      | ❄️ 空倉          |      +14.97% |     36 |    49.59% | [P:0.43] RSI:52.74|D_Value:49.66|BIAS_20:0.01|MA_Bull:0.00
00937B.TWO   | 群益ESG投等債20+ | 15.04      | 💥 賣出           |       +2.73% |     43 |    53.53% | [P:0.44] RSI:66.27|MACD:0.05|KD_Diff:7.31|MA_Bull:10.00
00939.TW     | 統一台灣高息動能   | 21.27      | 🟢 持股           |      +34.54% |     21 |    51.98% | [P:0.53] MACD:0.84|Vol_Ratio:0.90|BB_Upper:3.71|MA_Bull:10.00
00940.TW     | 元大台灣價值高息   | 12.43      | ❄️ 空倉          |      +24.30% |     32 |    47.84% | [P:0.43] RSI:60.77|MACD:0.37|Vol_Ratio:0.79|MA_Bull:0.00
00941.TW     | 中信上游半導體    | 28.58      | 🟢 持股           |      +32.35% |     29 |    53.17% | [P:0.51] RSI:70.28|Vol_Ratio:0.81|BB_Upper:-3.00|MA_Bull:10.00
00942B.TWO   | 台新美A公司債20+ | 14.44      | 🟢 持股           |       +2.34% |     37 |    52.26% | [P:0.51] RSI:60.76|MACD:0.04|KD_Diff:7.25|MA_Bull:0.00
00945B.TW    | 凱基美國非投等債   | 14.50      | 🟢 持股           |       +3.85% |     27 |    52.50% | [P:0.57] RSI:80.95|D_Value:82.43|BIAS_20:0.69|MA_Bull:10.00
00946.TW     | 群益科技高息成長   | 14.84      | 🟢 持股           |      +55.07% |     19 |    53.20% | [P:0.53] MACD:0.61|Vol_Ratio:0.84|BB_Upper:8.77|MA_Bull:0.00
00947.TW     | 台新臺灣IC設計   | 38.66      | 🟢 持股           |      +67.52% |     23 |    52.81% | [P:0.54] KD_Diff:3.03|Vol_Ratio:1.00|BB_Upper:7.78|MA_Bull:0.00
00948B.TWO   | 中信優息投資級債   | 9.59       | 💥 賣出           |       +1.57% |     37 |    51.30% | [P:0.46] RSI:63.64|KD_Diff:7.62|BIAS_20:1.55|MA_Bull:10.00
00949.TW     | 復華日本龍頭     | 20.51      | 💥 賣出           |      +17.45% |     39 |    52.40% | [P:0.49] KD_Diff:-0.15|D_Value:35.50|BIAS_20:0.66|MA_Bull:0.00
00950B.TWO   | 凱基A級公司債    | 14.15      | ❄️ 空倉          |       +3.73% |     20 |    49.21% | [P:0.48] MACD:0.01|Vol_Ratio:1.43|MA_Slope:0.09|BB_Upper:0.08
00951.TW     | 台新日本半導體    | 19.75      | 💥 賣出           |      +48.60% |     37 |    50.00% | [P:0.42] MACD:0.63|BIAS_20:14.60|MA_Slope:1.06|MA_Bull:10.00
00952.TW     | 凱基台灣AI50   | 18.53      | 🟢 持股           |      +39.78% |     25 |    52.29% | [P:0.51] KD_Diff:-5.52|D_Value:37.43|Vol_Ratio:0.72|MA_Bull:0.00
00953B.TW    | 群益優選非投等債   | 9.59       | 💥 賣出           |       +1.86% |     29 |    56.00% | [P:0.45] D_Value:76.72|Vol_Ratio:0.94|BIAS_20:0.34|MA_Bull:10.00
00954.TW     | 中信日本半導體    | 21.08      | 💥 賣出           |      +73.24% |     37 |    51.29% | [P:0.42] MACD:0.68|BIAS_20:14.55|MA_Slope:1.08|MA_Bull:10.00
00955.TWO    | 中信日本商社     | 14.59      | ❄️ 空倉          |      +36.38% |     38 |    54.82% | [P:0.42] Vol_Ratio:0.78|MA_Slope:-0.47|BB_Upper:10.49|MA_Bull:0.00
00958B.TWO   | 永豐ESG銀行債15+ | 9.37       | ❄️ 空倉          |       +2.96% |     30 |    51.77% | [P:0.44] RSI:65.91|MACD:0.02|KD_Diff:7.81|MA_Bull:10.00
00959B.TWO   | 大華投等美債15Y+ | 9.47       | 🟢 持股           |       +4.67% |     37 |    54.52% | [P:0.50] RSI:65.78|KD_Diff:13.27|MA_Slope:0.11|MA_Bull:10.00
00961.TW     | FT臺灣永續高息   | 12.94      | ❄️ 空倉          |      +22.92% |     24 |    51.80% | [P:0.41] KD_Diff:-9.32|D_Value:57.19|Vol_Ratio:1.46|MA_Bull:0.00
00963.TW     | 中信全球高股息    | 12.88      | ❄️ 空倉          |      +15.89% |     24 |    54.02% | [P:0.39] Vol_Ratio:0.92|BIAS_20:1.58|BB_Upper:0.10|MA_Bull:0.00
00965.TW     | 元大航太防衛科技   | 25.11      | 💥 賣出           |      +19.83% |     29 |    48.77% | [P:0.49] KD_Diff:18.88|Vol_Ratio:1.52|MA_Slope:0.04|BB_Upper:4.32
00967B.TWO   | 元大優息美債     | 9.17       | ❄️ 空倉          |       +3.41% |     24 |    50.14% | [P:0.40] RSI:68.09|MACD:0.02|MA_Slope:0.15|MA_Bull:10.00
00968B.TWO   | 元大優息投等債    | 9.38       | 💥 賣出           |       +4.66% |     47 |    53.35% | [P:0.41] D_Value:69.51|Vol_Ratio:0.82|BIAS_20:1.43|MA_Bull:10.00
00969B.TWO   | 元大零息超長美債   | 8.45       | ❄️ 空倉          |       +7.49% |     20 |    52.92% | [P:0.49] MACD:0.03|KD_Diff:5.22|D_Value:76.30|MA_Bull:10.00
00970B.TWO   | 新光BBB投等債20+ | 9.48       | ❄️ 空倉          |       +8.60% |     42 |    54.14% | [P:0.43] RSI:67.39|KD_Diff:3.42|BIAS_20:1.27|MA_Bull:10.00
009801.TW    | 中信美國創新科技   | 12.32      | ❄️ 空倉          |      +18.51% |     34 |    53.44% | [P:0.39] RSI:51.26|D_Value:38.31|Vol_Ratio:1.17|BIAS_20:0.25
009802.TW    | 富邦旗艦50     | 19.92      | 🚀 買進           |      +53.60% |     20 |    50.86% | [P:0.55] MACD:0.72|KD_Diff:-2.76|Vol_Ratio:0.76|MA_Slope:0.68
009803.TW    | 玉山市值動能50   | 21.58      | ❄️ 空倉          |      +56.40% |     20 |    53.06% | [P:0.45] KD_Diff:-4.36|D_Value:52.78|Vol_Ratio:0.70|MA_Bull:0.00
009805.TW    | 新光美國電力基建   | 16.29      | 💥 賣出           |      +51.94% |     43 |    57.55% | [P:0.48] RSI:37.89|KD_Diff:7.13|Vol_Ratio:0.81|MA_Bull:0.00
00980A.TW    | 主動野村臺灣優選   | 24.47      | 💥 賣出           |      +42.48% |     25 |    50.40% | [P:0.50] MACD:0.50|D_Value:53.41|BB_Upper:5.91|MA_Bull:0.00
00980D.TWO   | 主動聯博投等入息   | 20.51      | 🚀 買進           |       +2.90% |     20 |    54.12% | [P:0.52] KD_Diff:3.06|Vol_Ratio:1.75|MA_Slope:0.09|BB_Upper:0.10
009811.TW    | 統一美國50     | 12.86      | ❄️ 空倉          |      +11.97% |     18 |    51.31% | [P:0.40] RSI:45.00|D_Value:37.63|Vol_Ratio:1.00|BIAS_20:-0.31
009812.TW    | 野村日本東證     | 12.35      | 🚀 買進           |       +6.65% |     32 |    57.41% | [P:0.51] RSI:52.83|Vol_Ratio:0.78|BIAS_20:2.18|MA_Bull:0.00
009813.TW    | 貝萊德標普卓越50  | 11.10      | ❄️ 空倉          |      +11.25% |      2 |    60.31% | [P:0.43] MACD:0.02|BIAS_20:-1.45|MA_Slope:-0.09|BB_Upper:4.24
009814.TWO   | 富邦標普500    | 11.02      | ❄️ 空倉          |       +7.22% |      8 |    61.17% | [P:0.39] KD_Diff:5.29|D_Value:35.32|BIAS_20:0.51|MA_Slope:0.07
009815.TWO   | 大華美國MAG7+  | 11.22      | ❄️ 空倉          |       +1.14% |     12 |    46.38% | [P:0.42] D_Value:30.56|Vol_Ratio:1.08|BB_Upper:5.23|MA_Bull:0.00
009816.TW    | 凱基台灣TOP50  | 15.38      | 🚀 買進           |      +17.67% |     14 |    58.73% | [P:0.57] RSI:56.60|KD_Diff:1.38|Vol_Ratio:0.69|MA_Slope:0.59
009817.TW    | 國泰日本不動產    | 8.86       | 🟢 持股           |       -0.30% |     11 |    68.33% | [P:0.56] RSI:51.19|KD_Diff:23.92|Vol_Ratio:0.80|BIAS_20:0.93
009819.TW    | 中信數據及電力    | 10.26      | 🟢 持股           |       +3.01% |      3 |    57.89% | [P:0.52] [⚠️降級預設] RSI:50.14|MACD:0.02|KD_Diff:-8.61|D_Value:24.88
00981A.TW    | 主動統一台股增長   | 31.47      | ❄️ 空倉          |      +71.37% |     10 |    53.11% | [P:0.40] KD_Diff:6.57|D_Value:57.05|Vol_Ratio:0.91|MA_Bull:0.00
00981B.TWO   | 第一金優選非投債   | 9.21       | ❄️ 空倉          |       +0.65% |      4 |    53.47% | [P:0.39] MACD:0.00|KD_Diff:4.20|D_Value:82.60|Vol_Ratio:1.25
00981D.TWO   | 主動中信非投等債   | 10.40      | ❄️ 空倉          |       +1.06% |     38 |    51.92% | [P:0.38] RSI:93.75|MACD:0.02|KD_Diff:5.59|MA_Bull:10.00
009820.TW    | 元大納斯達克精選   | 10.13      | 🟢 持股           |       +0.00% |      1 |    50.00% | [P:0.52] [⚠️降級預設] RSI:46.67|MACD:0.00|KD_Diff:-4.26|D_Value:32.41
00982A.TW    | 主動群益台灣強棒   | 24.12      | 🟢 持股           |      +16.59% |     13 |    48.28% | [P:0.55] MACD:0.49|KD_Diff:8.13|Vol_Ratio:0.84|BB_Upper:5.15
00982D.TW    | 主動富邦動態入息   | 10.02      | 💥 賣出           |       +1.67% |     27 |    58.62% | [P:0.48] D_Value:66.53|Vol_Ratio:1.02|MA_Slope:0.10|MA_Bull:10.00
00983A.TW    | 主動中信ARK創新  | 11.72      | ❄️ 空倉          |      +22.91% |     16 |    58.76% | [P:0.45] D_Value:37.14|Vol_Ratio:0.73|BIAS_20:0.90|MA_Slope:0.19
00984A.TW    | 主動安聯台灣高息   | 16.24      | 🚀 買進           |        +nan% |     10 |    53.67% | [P:0.55] MACD:0.38|KD_Diff:-0.46|Vol_Ratio:0.76|MA_Slope:0.51
00984B.TWO   | 大華優利美A債15  | 16.49      | 🚀 買進           |       +2.49% |     24 |    54.29% | [P:0.58] MACD:0.03|KD_Diff:11.22|D_Value:59.92|MA_Bull:10.00
00984D.TW    | 主動聯博全球非投   | 10.08      | ❄️ 空倉          |       +2.50% |     18 |    63.33% | [P:0.44] RSI:53.46|KD_Diff:15.57|D_Value:59.95|MA_Bull:0.00
00985A.TW    | 主動野村台灣50   | 21.98      | ❄️ 空倉          |      +46.33% |     22 |    51.02% | [P:0.41] KD_Diff:0.32|D_Value:55.09|Vol_Ratio:0.98|MA_Bull:0.00
00985B.TW    | 群益ESG投等債0-5 | 10.18      | 🟢 持股           |       +1.06% |     17 |    55.09% | [P:0.53] RSI:54.63|D_Value:76.85|Vol_Ratio:1.11|BIAS_20:0.34
00985D.TWO   | 主動貝萊德優投等   | 10.30      | ❄️ 空倉          |       +0.99% |      4 |    62.16% | [P:0.45] MACD:0.04|KD_Diff:5.74|D_Value:79.69|Vol_Ratio:0.58
00986D.TWO   | 主動復華金融債息   | 14.80      | ❄️ 空倉          |       +0.94% |      8 |    74.19% | [P:0.29] MACD:0.00|Vol_Ratio:0.83|BIAS_20:0.48|BB_Upper:0.23
00987A.TW    | 主動台新優勢成長   | 17.03      | ❄️ 空倉          |      +30.84% |     14 |    50.00% | [P:0.46] RSI:40.87|KD_Diff:0.59|Vol_Ratio:0.70|BB_Upper:10.19
00988A.TW    | 主動統一全球創新   | 22.36      | 🚀 買進           |      +93.87% |      6 |    47.96% | [P:0.50] MACD:0.72|D_Value:40.59|Vol_Ratio:1.43|MA_Slope:0.74
00989A.TW    | 主動摩根美國科技   | 18.13      | 🚀 買進           |      +24.09% |     18 |    57.41% | [P:0.50] MACD:0.29|Vol_Ratio:0.40|BB_Upper:3.27|MA_Bull:0.00
00989B.TWO   | 台新美國非投等債   | 10.07      | ❄️ 空倉          |       +0.20% |      4 |    54.84% | [P:0.42] D_Value:89.71|Vol_Ratio:0.34|BIAS_20:0.67|BB_Upper:0.03
00990A.TW    | 主動元大AI新經濟  | 20.47      | 💥 賣出           |      +51.07% |     15 |    55.43% | [P:0.46] KD_Diff:3.38|BIAS_20:6.48|MA_Slope:0.80|BB_Upper:6.67
00991A.TW    | 主動復華未來50   | 19.69      | 🟢 持股           |      +50.58% |     17 |    64.71% | [P:0.58] MACD:0.56|KD_Diff:3.41|Vol_Ratio:1.02|MA_Slope:0.55
00992A.TW    | 主動群益科技創新   | 18.24      | 💥 賣出           |       +7.85% |     11 |    50.00% | [P:0.49] D_Value:50.71|BIAS_20:1.28|MA_Slope:0.26|BB_Upper:5.70
00993A.TW    | 主動安聯台灣     | 13.79      | 🚀 買進           |      +25.62% |     12 |    50.79% | [P:0.61] KD_Diff:8.46|D_Value:57.16|MA_Slope:0.45|MA_Bull:0.00
00994A.TW    | 主動第一金台股優   | 18.06      | 🟢 持股           |      +42.12% |     17 |    52.27% | [P:0.55] MACD:0.25|KD_Diff:4.76|Vol_Ratio:0.78|BB_Upper:7.45
00995A.TW    | 主動中信台灣卓越   | 17.87      | ❄️ 空倉          |      +42.21% |     12 |    61.97% | [P:0.42] KD_Diff:5.51|D_Value:54.14|Vol_Ratio:0.62|MA_Bull:0.00
00996A.TW    | 主動兆豐台灣豐收   | 15.38      | 🚀 買進           |       +7.21% |      2 |    51.43% | [P:0.50] RSI:50.28|KD_Diff:5.11|D_Value:50.79|BIAS_20:3.50
00997A.TW    | 主動群益美國增長   | 13.83      | 🟢 持股           |      +14.77% |      7 |    78.26% | [P:0.66] D_Value:48.98|Vol_Ratio:1.17|BIAS_20:6.53|MA_Slope:0.64
00998A.TWO   | 主動復華金融股息   | 17.27      | ❄️ 空倉          |       +8.75% |      6 |    64.52% | [P:0.45] RSI:76.42|MACD:0.26|Vol_Ratio:1.63|BB_Upper:-2.29
00999A.TW    | 主動野村臺灣高息   | 11.12      | ❄️ 空倉          |       +0.00% |      0 |    55.56% | [P:0.48] [⚠️降級預設] RSI:59.20|MACD:0.19|KD_Diff:-2.52|D_Value:63.84
01004T.TW    | 土銀富邦R2     | 10.43      | ❄️ 空倉          |       +4.19% |      4 |    68.63% | [P:0.34] RSI:17.07|MACD:-0.08|D_Value:10.85|BIAS_20:-0.67
02001L.TW    | 富邦蘋果正二N    | 173.15     | 🟢 持股           |     +187.48% |     15 |    64.71% | [P:0.58] KD_Diff:-0.51|Vol_Ratio:1.11|MA_Slope:1.80|BB_Upper:15.75
020030.TW    | 統一智慧電動車N   | 18.71      | ❄️ 空倉          |      +48.53% |      8 |    72.73% | [P:0.49] RSI:52.15|D_Value:53.57|BB_Upper:8.03|MA_Bull:0.00
020031.TW    | 統一IC設計臺灣N  | 10.55      | 🟢 持股           |       -1.28% |      3 |    50.00% | [P:0.50] [⚠️降級預設] RSI:46.27|MACD:0.13|KD_Diff:4.13|D_Value:39.01
1101.TW      | 台泥         | 24.85      | ❄️ 空倉          |      +21.96% |     18 |    50.45% | [P:0.45] MACD:-0.01|D_Value:45.36|Vol_Ratio:1.26|MA_Bull:0.00
1102.TW      | 亞泥         | 35.45      | ❄️ 空倉          |       -1.59% |     10 |    52.39% | [P:0.29] RSI:69.64|KD_Diff:4.01|BIAS_20:3.86|BB_Upper:0.44
1110.TW      | 東泥         | 15.80      | 🚀 買進           |       +6.75% |     38 |    57.62% | [P:0.52] RSI:76.47|MACD:0.23|KD_Diff:-3.15|MA_Bull:0.00
1203.TW      | 味王         | 43.65      | ❄️ 空倉          |      +15.09% |     32 |    55.20% | [P:0.43] MACD:0.09|Vol_Ratio:1.21|MA_Slope:0.34|BB_Upper:1.79
1210.TW      | 大成         | 55.80      | 🟢 持股           |       +8.63% |     25 |    65.85% | [P:0.66] RSI:79.37|D_Value:78.87|Vol_Ratio:0.70|MA_Bull:10.00
1215.TW      | 卜蜂         | 115.50     | 🟢 持股           |       +2.71% |     11 |    53.20% | [P:0.57] KD_Diff:9.64|D_Value:31.65|MA_Slope:-1.03|BB_Upper:25.02
1216.TW      | 統一         | 76.30      | 🟢 持股           |       +1.03% |     23 |    51.26% | [P:0.57] KD_Diff:2.49|D_Value:81.22|MA_Slope:0.11|MA_Bull:10.00
1218.TW      | 泰山         | 17.95      | 🚀 買進           |       +9.80% |     28 |    62.20% | [P:0.51] RSI:41.10|MACD:-0.21|MA_Slope:-0.12|MA_Bull:0.00
1219.TW      | 福壽         | 12.50      | ❄️ 空倉          |       -3.30% |     20 |    58.20% | [P:0.42] KD_Diff:5.48|Vol_Ratio:0.82|BIAS_20:0.05|BB_Upper:1.51
1220.TW      | 台榮         | 11.70      | ❄️ 空倉          |       -2.80% |      6 |    60.93% | [P:0.39] MACD:-0.14|KD_Diff:-2.20|D_Value:35.70|BIAS_20:-0.62
1225.TW      | 福懋油        | 30.40      | 🟢 持股           |       -0.88% |     13 |    54.09% | [P:0.58] D_Value:55.95|MA_Slope:0.27|BB_Upper:1.46|MA_Bull:10.00
1227.TW      | 佳格         | 28.95      | ❄️ 空倉          |       -0.66% |     22 |    56.47% | [P:0.41] RSI:59.21|KD_Diff:5.15|D_Value:60.08|BIAS_20:1.91
1229.TW      | 聯華         | 41.75      | 🟢 持股           |       -7.66% |     21 |    51.97% | [P:0.62] RSI:59.79|KD_Diff:-6.31|MA_Slope:0.36|MA_Bull:0.00
1235.TW      | 興泰         | 38.70      | ❄️ 空倉          |      -10.76% |     30 |    53.19% | [P:0.38] KD_Diff:1.86|D_Value:37.79|Vol_Ratio:0.63|MA_Slope:-0.02
1236.TW      | 宏亞         | 25.60      | 💥 賣出           |       +5.26% |     15 |    55.65% | [P:0.45] MACD:0.14|KD_Diff:-3.69|BB_Upper:2.53|MA_Bull:0.00
1256.TW      | 鮮活果汁-KY    | 179.00     | ❄️ 空倉          |      +15.12% |     36 |    53.55% | [P:0.45] KD_Diff:-4.62|D_Value:24.00|Vol_Ratio:0.81|BB_Upper:17.62
1260.TWO     | 富味鄉        | 23.35      | 💥 賣出           |      +35.29% |     23 |    53.39% | [P:0.48] RSI:45.36|KD_Diff:4.66|BIAS_20:-1.67|MA_Bull:0.00
1269.TWO     | 乾杯         | 69.50      | 🚀 買進           |      +35.58% |     22 |    58.63% | [P:0.52] RSI:44.44|MACD:-0.76|KD_Diff:8.08|MA_Slope:0.33
1271.TWO     | 晨暉生技       | 65.00      | 🚀 買進           |      +36.90% |     34 |    53.15% | [P:0.57] RSI:59.88|KD_Diff:5.39|Vol_Ratio:0.46|BIAS_20:4.45
1293.TWO     | 利統         | 28.15      | 🚀 買進           |      +25.24% |     30 |    59.78% | [P:0.55] KD_Diff:13.22|D_Value:48.46|BIAS_20:1.87|MA_Bull:0.00
1294.TWO     | 漢田生技       | 79.50      | 🚀 買進           |       -7.74% |     10 |    53.26% | [P:0.50] MACD:0.02|BIAS_20:1.66|MA_Slope:0.15|BB_Upper:1.66
1295.TWO     | 生合         | 50.30      | ❄️ 空倉          |       +5.61% |     10 |    58.93% | [P:0.43] MACD:-1.41|KD_Diff:15.02|Vol_Ratio:0.95|MA_Slope:-0.19
1301.TW      | 台塑         | 47.25      | ❄️ 空倉          |      +35.37% |     28 |    51.56% | [P:0.48] RSI:56.35|Vol_Ratio:1.25|MA_Slope:0.14|MA_Bull:0.00
1303.TW      | 南亞         | 117.00     | 🟢 持股           |      +69.12% |     29 |    52.53% | [P:0.51] RSI:67.24|Vol_Ratio:1.40|BB_Upper:2.19|MA_Bull:0.00
1304.TW      | 台聚         | 12.70      | ❄️ 空倉          |       +4.69% |     24 |    51.09% | [P:0.49] KD_Diff:-11.62|D_Value:35.06|MA_Slope:0.10|MA_Bull:0.00
1305.TW      | 華夏         | 12.65      | ❄️ 空倉          |      +53.49% |     22 |    52.23% | [P:0.44] D_Value:35.05|BIAS_20:-0.18|BB_Upper:7.45|MA_Bull:0.00
1307.TW      | 三芳         | 37.05      | ❄️ 空倉          |      +36.28% |     40 |    50.89% | [P:0.27] RSI:94.29|Vol_Ratio:0.96|MA_Slope:0.80|MA_Bull:10.00
1308.TW      | 亞聚         | 13.45      | ❄️ 空倉          |      +23.74% |     26 |    51.65% | [P:0.48] KD_Diff:-7.33|D_Value:38.94|BIAS_20:0.04|MA_Bull:0.00
1309.TW      | 台達化        | 14.75      | ❄️ 空倉          |      +21.56% |     20 |    55.30% | [P:0.29] D_Value:23.22|Vol_Ratio:1.30|BIAS_20:-6.11|BB_Upper:16.81
1310.TW      | 台苯         | 8.45       | 🟢 持股           |      +24.77% |     29 |    52.52% | [P:0.63] RSI:58.82|D_Value:42.43|BB_Upper:10.50|MA_Bull:0.00
1312.TW      | 國喬         | 12.70      | 💥 賣出           |      +30.53% |     33 |    52.83% | [P:0.49] MACD:0.40|KD_Diff:-19.48|BIAS_20:4.86|MA_Bull:0.00
1312A.TW     | 國喬特        | 21.75      | ❄️ 空倉          |       +2.05% |     10 |    71.97% | [P:0.48] RSI:67.14|MACD:0.06|KD_Diff:-20.38|MA_Slope:0.16
1313.TW      | 聯成         | 11.15      | 💥 賣出           |       +4.78% |     33 |    51.61% | [P:0.50] MACD:-0.00|Vol_Ratio:0.76|MA_Slope:0.32|MA_Bull:0.00
1314.TW      | 中石化        | 7.82       | ❄️ 空倉          |      +19.84% |     34 |    56.48% | [P:0.42] MACD:0.15|D_Value:58.89|BIAS_20:4.80|BB_Upper:7.15
1316.TW      | 上曜         | 10.95      | 🚀 買進           |       +3.02% |     30 |    53.47% | [P:0.56] RSI:64.15|MACD:-0.05|Vol_Ratio:0.62|MA_Bull:10.00
1319.TW      | 東陽         | 105.00     | ❄️ 空倉          |      -10.83% |     10 |    42.68% | [P:0.29] RSI:71.43|KD_Diff:-4.44|BIAS_20:14.87|MA_Bull:10.00
1321.TW      | 大洋         | 31.60      | 🟢 持股           |       -2.29% |      3 |    55.47% | [P:0.58] KD_Diff:7.13|BIAS_20:6.87|MA_Slope:0.36|BB_Upper:-0.12
1323.TW      | 永裕         | 19.85      | 💥 賣出           |      +22.31% |     31 |    57.42% | [P:0.44] MACD:-0.09|Vol_Ratio:0.76|MA_Slope:0.10|BB_Upper:4.02
1324.TW      | 地球         | 10.55      | ❄️ 空倉          |       +6.19% |     30 |    54.23% | [P:0.42] KD_Diff:-3.69|Vol_Ratio:1.16|BIAS_20:1.52|MA_Bull:0.00
1326.TW      | 台化         | 51.60      | 🟢 持股           |      +85.78% |     25 |    50.59% | [P:0.56] MACD:0.47|Vol_Ratio:1.23|BB_Upper:9.86|MA_Bull:0.00
1337.TW      | 再生-KY      | 5.03       | ❄️ 空倉          |      +23.59% |     14 |    54.69% | [P:0.41] D_Value:41.75|MA_Slope:0.25|BB_Upper:4.13|MA_Bull:0.00
1338.TW      | 廣華-KY      | 17.05      | 💥 賣出           |       +4.19% |     19 |    55.22% | [P:0.40] KD_Diff:-4.33|Vol_Ratio:1.03|BIAS_20:4.23|BB_Upper:2.07
1339.TW      | 昭輝         | 45.10      | 💥 賣出           |      +20.09% |     19 |    52.28% | [P:0.48] KD_Diff:12.05|Vol_Ratio:1.13|BB_Upper:3.39|MA_Bull:10.00
1340.TW      | 勝悅-KY      | 5.77       | ❄️ 空倉          |       -7.54% |     18 |    56.75% | [P:0.43] D_Value:45.26|Vol_Ratio:0.99|BIAS_20:3.46|BB_Upper:3.52
1341.TW      | 富林-KY      | 63.00      | ❄️ 空倉          |      +10.54% |     36 |    55.82% | [P:0.43] KD_Diff:0.55|BIAS_20:1.44|MA_Slope:0.16|MA_Bull:0.00
1342.TW      | 八貫         | 115.50     | 💥 賣出           |      +12.62% |     29 |    54.87% | [P:0.38] RSI:78.93|MACD:5.45|Vol_Ratio:1.50|MA_Slope:1.12
1343.TWO     | 旭東環保       | 19.10      | 🚀 買進           |       -4.72% |      8 |    59.90% | [P:0.53] MACD:-0.61|D_Value:48.91|BIAS_20:-4.68|MA_Slope:-0.64
1402.TW      | 遠東新        | 27.55      | 🚀 買進           |      +10.97% |     30 |    52.53% | [P:0.52] KD_Diff:-3.95|Vol_Ratio:0.46|BIAS_20:3.55|MA_Bull:10.00
1409.TW      | 新纖         | 25.45      | ❄️ 空倉          |      +37.97% |     20 |    55.54% | [P:0.40] MACD:2.19|KD_Diff:-11.35|D_Value:48.29|Vol_Ratio:1.06
1410.TW      | 南染         | 24.80      | 🟢 持股           |       +3.05% |     39 |    56.27% | [P:0.52] MACD:-0.85|Vol_Ratio:1.35|BIAS_20:-4.38|MA_Slope:-0.33
1413.TW      | 宏洲         | 9.58       | ❄️ 空倉          |       +0.00% |      0 |    57.55% | [P:0.43] RSI:57.27|KD_Diff:2.67|D_Value:49.58|MA_Slope:0.03
